52685	0.93
50649	0.97
53980	0.91
51657	0.95
51868	0.95
52347	0.94
53859	0.91
50285	0.97
52768	0.93
51798	0.94
50833	0.96
50045	0.98
51509	0.95
50678	0.96
54738	0.89
50583	0.96
52224	0.93
50773	0.96
49952	0.97
49969	0.97
50793	0.95
53398	0.90
53484	0.90
50479	0.95
49916	0.96
52130	0.92
49208	0.98
51211	0.94
50200	0.96
50541	0.95
51013	0.94
53633	0.89
50329	0.95
49944	0.95
51476	0.93
50177	0.95
50042	0.95
53215	0.89
49530	0.96
50904	0.93
49759	0.95
50612	0.94
50875	0.93
50898	0.93
52915	0.89
50914	0.93
49673	0.95
49667	0.95
49438	0.95
49997	0.93
50385	0.93
49696	0.94
48975	0.95
51322	0.91
51147	0.91
51451	0.90
49358	0.94
49657	0.93
47349	0.98
49876	0.93
49011	0.94
47533	0.97
47503	0.97
46628	0.98
47435	0.97
53840	0.85
48594	0.94
47375	0.97
47827	0.95
47877	0.95
47853	0.95
49659	0.92
49764	0.91
51192	0.88
49686	0.91
47661	0.95
50431	0.90
48183	0.94
54765	0.82
46575	0.97
47276	0.95
47803	0.94
48010	0.93
46346	0.97
54697	0.82
48094	0.93
47309	0.94
46525	0.96
48605	0.92
47086	0.95
45596	0.98
45648	0.98
46827	0.95
50335	0.88
47305	0.94
46299	0.96
47622	0.93
47977	0.93
49126	0.90
45469	0.97
45912	0.96
46852	0.94
46184	0.95
44931	0.97
45155	0.97
45352	0.96
47134	0.93
47299	0.92
45760	0.95
47807	0.91
47477	0.91
47565	0.91
45684	0.95
46777	0.92
44934	0.96
48567	0.89
48046	0.90
47338	0.91
45121	0.96
44897	0.96
44304	0.97
46632	0.92
43997	0.98
45225	0.95
45946	0.94
44378	0.97
45571	0.94
45591	0.94
44259	0.97
44720	0.96
44683	0.96
46187	0.93
43721	0.98
43568	0.98
45311	0.94
44020	0.97
45122	0.94
44820	0.95
46425	0.91
44649	0.95
44646	0.95
43589	0.97
43707	0.97
45726	0.92
44673	0.94
43531	0.97
43605	0.96
44130	0.95
44404	0.95
44831	0.94
45921	0.91
44792	0.93
44489	0.94
43898	0.95
43359	0.96
44085	0.95
44704	0.93
46905	0.88
43156	0.96
42941	0.96
45112	0.92
42978	0.96
42890	0.96
43487	0.95
47549	0.87
42582	0.96
43512	0.94
44951	0.91
42826	0.95
43143	0.95
43401	0.94
43267	0.94
45553	0.90
43782	0.93
42139	0.96
42941	0.94
43493	0.93
42353	0.95
42399	0.95
43681	0.92
43538	0.92
42605	0.94
41280	0.97
43158	0.93
42824	0.93
45673	0.87
42542	0.94
42273	0.94
41658	0.95
41771	0.95
41154	0.96
41350	0.96
42391	0.93
41662	0.95
43938	0.90
41233	0.96
45160	0.87
41373	0.95
41594	0.95
40536	0.97
43256	0.91
41488	0.95
42291	0.93
41218	0.95
43638	0.90
41758	0.94
41667	0.94
41915	0.93
41919	0.93
43382	0.90
40489	0.97
43251	0.90
41484	0.94
42052	0.93
40264	0.97
40423	0.96
40881	0.95
41496	0.93
40856	0.95
40643	0.95
41087	0.94
39959	0.97
40889	0.94
40705	0.95
40210	0.96
41326	0.93
39815	0.97
41558	0.93
39967	0.96
40126	0.96
39559	0.97
40960	0.94
42325	0.90
42397	0.90
39666	0.96
39659	0.96
40776	0.93
40170	0.95
40380	0.94
38857	0.98
42843	0.89
42153	0.90
40402	0.94
39516	0.96
39613	0.96
39853	0.95
40052	0.94
40027	0.94
39051	0.97
40214	0.94
40180	0.94
38750	0.97
42667	0.88
39418	0.95
41639	0.90
39197	0.96
39642	0.95
39552	0.95
40687	0.92
39160	0.96
41865	0.89
38843	0.96
40007	0.93
40363	0.92
38822	0.96
38517	0.96
39600	0.94
38575	0.96
39367	0.94
40084	0.92
39341	0.94
40397	0.91
37950	0.97
39893	0.92
38265	0.96
39492	0.93
38407	0.96
38194	0.96
39633	0.93
39705	0.92
38323	0.96
40608	0.90
39774	0.92
39407	0.93
38644	0.95
40336	0.91
38397	0.95
40716	0.90
39356	0.93
40545	0.90
39253	0.93
38268	0.95
38474	0.94
38798	0.93
38295	0.94
38810	0.93
39616	0.91
40842	0.88
38800	0.93
38910	0.92
38431	0.93
38372	0.93
39209	0.91
37540	0.95
39310	0.91
37742	0.95
39332	0.91
38079	0.94
37505	0.95
39165	0.91
37532	0.95
39264	0.91
37700	0.94
36547	0.97
38141	0.93
37443	0.95
40200	0.88
37230	0.95
36878	0.96
37522	0.94
36247	0.97
37022	0.95
37084	0.95
41473	0.85
37959	0.92
39294	0.89
36786	0.95
37473	0.93
40348	0.86
36227	0.96
35940	0.97
37156	0.94
36137	0.96
39464	0.88
37389	0.93
39143	0.89
35746	0.97
37228	0.93
36421	0.95
36408	0.95
36758	0.94
35359	0.98
37363	0.92
35352	0.97
35143	0.97
36598	0.93
35960	0.95
36478	0.94
36056	0.95
36319	0.93
35217	0.96
35474	0.95
34982	0.96
36000	0.94
34675	0.97
35504	0.95
35459	0.95
35434	0.95
41462	0.81
35314	0.95
35974	0.93
34534	0.97
35016	0.96
35429	0.94
35230	0.95
36381	0.92
36809	0.91
36103	0.92
35310	0.94
35898	0.93
35464	0.94
35062	0.95
34941	0.95
36963	0.89
35636	0.93
34301	0.96
34577	0.95
34835	0.94
34501	0.95
34578	0.95
35824	0.92
35496	0.93
34331	0.96
34442	0.95
34456	0.95
39266	0.83
34188	0.96
35851	0.91
34691	0.94
34368	0.95
34104	0.96
36001	0.91
34925	0.93
34090	0.96
34445	0.94
35804	0.91
33067	0.98
33788	0.96
34788	0.93
33238	0.97
33019	0.98
35141	0.92
34174	0.94
36740	0.88
33900	0.95
34280	0.94
35166	0.92
35040	0.92
35437	0.91
34400	0.93
34317	0.94
35944	0.89
34027	0.94
33151	0.97
33456	0.96
32967	0.97
35842	0.89
34909	0.91
33305	0.96
33046	0.96
35826	0.89
34737	0.92
34709	0.92
33380	0.95
32550	0.98
35224	0.90
34242	0.93
34801	0.91
32944	0.96
33428	0.95
33849	0.94
34264	0.92
34742	0.91
33410	0.94
34710	0.91
32942	0.96
34009	0.92
32688	0.96
32929	0.95
33348	0.94
33394	0.94
32560	0.96
32180	0.97
32659	0.95
32852	0.95
33344	0.93
33202	0.94
34451	0.90
33239	0.93
32432	0.96
32466	0.95
32475	0.95
32928	0.94
32252	0.96
31989	0.96
31866	0.97
31467	0.98
33191	0.93
34557	0.89
31807	0.96
34270	0.89
32924	0.93
32813	0.93
32919	0.93
32259	0.94
33958	0.90
31755	0.96
31838	0.96
32302	0.94
33053	0.92
32358	0.94
33511	0.91
31265	0.97
32334	0.94
32588	0.93
32052	0.94
32531	0.93
33403	0.90
34375	0.88
32087	0.94
33000	0.91
31345	0.96
31633	0.95
31944	0.94
32322	0.93
31612	0.95
32157	0.93
31686	0.95
32079	0.93
32078	0.93
32646	0.92
32087	0.93
31380	0.95
31801	0.93
30634	0.97
31536	0.94
31058	0.95
31322	0.94
32784	0.90
31005	0.95
32110	0.92
31227	0.95
30741	0.96
36193	0.82
30173	0.98
32145	0.91
31592	0.93
31577	0.93
31325	0.94
30758	0.95
30667	0.95
31836	0.92
31098	0.94
30733	0.95
30800	0.95
31494	0.92
30291	0.96
31289	0.93
31247	0.93
30199	0.96
31455	0.92
30624	0.95
31044	0.93
31327	0.92
30396	0.95
31442	0.92
31610	0.91
30906	0.93
30542	0.94
30726	0.94
30947	0.93
31012	0.93
29635	0.97
29769	0.96
30490	0.94
29769	0.96
31299	0.91
30993	0.92
29155	0.98
29866	0.96
30248	0.94
30476	0.94
30159	0.94
30996	0.92
30519	0.93
30416	0.93
29169	0.97
32316	0.88
30752	0.92
30286	0.93
29473	0.96
29421	0.96
30737	0.92
29535	0.95
30715	0.91
30107	0.93
31319	0.89
29717	0.94
29496	0.95
29340	0.95
29108	0.96
29731	0.94
30047	0.93
29560	0.94
29946	0.93
30377	0.92
29780	0.93
29345	0.95
29328	0.95
32436	0.86
30090	0.92
29756	0.93
28826	0.96
29336	0.94
28827	0.96
28494	0.97
28946	0.95
29771	0.93
29579	0.93
29554	0.93
31163	0.88
29210	0.94
28178	0.97
28623	0.96
28710	0.95
28862	0.95
29679	0.92
28736	0.95
30645	0.89
28836	0.95
27908	0.98
28722	0.95
30098	0.91
29828	0.91
28344	0.96
29597	0.92
28589	0.95
28698	0.94
27950	0.97
30011	0.90
27682	0.98
29354	0.92
28636	0.94
28752	0.93
28504	0.94
27659	0.97
28901	0.93
27875	0.96
28609	0.94
29690	0.90
28023	0.95
27687	0.97
30406	0.88
28244	0.94
28600	0.93
29460	0.90
29515	0.90
27205	0.97
28234	0.94
28471	0.93
27590	0.96
28046	0.94
27712	0.95
27569	0.96
27432	0.96
27449	0.96
27007	0.97
29044	0.90
27244	0.96
27266	0.96
28560	0.92
28551	0.92
27970	0.94
27023	0.97
27917	0.94
28612	0.91
28844	0.91
29170	0.90
28704	0.91
28335	0.92
27050	0.96
28220	0.92
28141	0.93
27734	0.94
28278	0.92
28194	0.92
28331	0.92
29437	0.88
27740	0.93
27524	0.94
28387	0.91
28170	0.92
26587	0.97
26943	0.96
27952	0.92
27755	0.93
26844	0.96
26717	0.96
27727	0.93
27125	0.95
26907	0.96
28026	0.92
27191	0.94
27494	0.93
26675	0.96
26513	0.97
26887	0.95
26771	0.96
26450	0.97
27066	0.95
28324	0.90
26858	0.95
27254	0.94
27114	0.94
29474	0.86
27555	0.92
26177	0.97
27725	0.91
26552	0.95
26432	0.96
26646	0.95
26945	0.94
27258	0.92
27178	0.92
29113	0.86
26697	0.94
27659	0.91
26080	0.96
26815	0.93
28698	0.87
26463	0.94
27033	0.92
27100	0.92
26732	0.93
26669	0.93
25720	0.97
25503	0.97
25497	0.97
25699	0.97
26373	0.94
28011	0.88
26282	0.94
26507	0.93
25969	0.95
26456	0.93
26568	0.93
26570	0.93
26682	0.92
26765	0.92
26279	0.94
27768	0.89
28991	0.85
25207	0.97
28869	0.85
25850	0.95
27278	0.90
25170	0.97
25525	0.96
26980	0.91
26396	0.93
27219	0.90
26476	0.92
26422	0.92
25436	0.96
28216	0.86
25000	0.97
26983	0.90
26009	0.94
25390	0.96
26847	0.90
26643	0.91
27266	0.89
25511	0.95
25781	0.94
25405	0.95
25492	0.94
28246	0.85
26951	0.89
26008	0.92
27531	0.87
25218	0.95
25377	0.95
26500	0.91
25179	0.95
25064	0.96
25289	0.95
24631	0.97
25934	0.92
25912	0.92
25642	0.93
25730	0.93
25073	0.95
24515	0.97
26237	0.91
24920	0.96
24842	0.96
25327	0.94
24351	0.98
24848	0.96
24515	0.97
27087	0.87
24408	0.97
26039	0.91
25103	0.94
26043	0.90
26215	0.90
24735	0.95
24918	0.94
24645	0.95
25720	0.91
24402	0.96
24653	0.95
24311	0.96
24826	0.94
24325	0.96
24765	0.94
23990	0.97
25436	0.92
24370	0.95
25735	0.90
25716	0.90
26896	0.86
24155	0.96
24563	0.94
25304	0.92
24592	0.94
24921	0.93
23793	0.97
24995	0.92
24716	0.93
24873	0.93
24071	0.96
24184	0.95
24748	0.93
25271	0.91
23554	0.97
23971	0.95
24465	0.93
23929	0.95
24534	0.93
24447	0.93
24773	0.92
23666	0.96
24006	0.95
24010	0.95
23244	0.97
25241	0.90
24313	0.93
23750	0.95
26254	0.86
24134	0.93
23994	0.94
26318	0.85
23935	0.94
23274	0.96
23783	0.94
27283	0.82
24038	0.93
23934	0.94
24044	0.93
23298	0.96
23809	0.94
23739	0.94
25190	0.89
23211	0.96
23346	0.96
24367	0.92
23843	0.94
23301	0.96
23617	0.94
23227	0.96
24711	0.90
23417	0.94
24946	0.89
23317	0.95
24844	0.89
23902	0.92
23954	0.92
23389	0.94
23621	0.93
23744	0.93
25250	0.87
23919	0.92
23889	0.92
23650	0.93
23529	0.93
23220	0.94
25282	0.87
23527	0.93
23005	0.95
23866	0.92
24310	0.90
23567	0.93
23159	0.94
23744	0.92
24538	0.89
22621	0.97
22673	0.96
23751	0.92
22391	0.97
23868	0.91
22158	0.98
22622	0.96
22837	0.95
22713	0.96
23691	0.92
22233	0.98
22529	0.96
24064	0.90
23450	0.92
22352	0.97
23106	0.93
23831	0.91
22942	0.94
22586	0.95
24057	0.89
22773	0.94
23152	0.93
23904	0.90
22190	0.97
23580	0.91
23194	0.92
23111	0.93
22275	0.96
24009	0.89
22830	0.94
23307	0.92
22029	0.97
24668	0.87
22878	0.93
22301	0.96
22243	0.96
22880	0.93
23167	0.92
22929	0.93
22758	0.93
22100	0.96
22722	0.93
24387	0.87
21856	0.97
22642	0.93
21970	0.96
24243	0.87
22016	0.96
23365	0.90
23182	0.91
23030	0.91
22392	0.94
22015	0.95
22267	0.94
22389	0.94
24072	0.87
22362	0.94
25446	0.82
22022	0.95
21983	0.95
22494	0.93
22562	0.93
22380	0.93
21939	0.95
23455	0.89
21333	0.98
23061	0.90
22401	0.93
21521	0.97
21706	0.96
22452	0.93
23034	0.90
22075	0.94
22803	0.91
21370	0.97
22247	0.93
22662	0.91
21799	0.95
21714	0.95
21723	0.95
22479	0.92
21695	0.95
21219	0.97
21873	0.94
22097	0.93
21323	0.96
22445	0.92
21236	0.97
21843	0.94
22675	0.90
21146	0.97
21665	0.95
22288	0.92
21497	0.95
21707	0.94
21052	0.97
21766	0.94
23265	0.88
22467	0.91
22213	0.92
21771	0.94
21691	0.94
21663	0.94
20953	0.97
21894	0.93
21490	0.95
22324	0.91
21636	0.94
21101	0.96
22410	0.91
20961	0.97
21754	0.93
21485	0.94
21238	0.95
21413	0.95
20964	0.97
22398	0.90
21556	0.94
21560	0.94
21296	0.95
21931	0.92
21801	0.93
21018	0.96
20946	0.96
20576	0.98
21350	0.94
21800	0.92
22508	0.89
20943	0.96
21932	0.92
21343	0.94
21715	0.93
21060	0.95
20796	0.96
21436	0.93
21678	0.92
22025	0.91
22632	0.88
21335	0.94
21813	0.92
21821	0.91
21617	0.92
20774	0.96
21938	0.91
20550	0.97
21556	0.92
20806	0.95
21321	0.93
21569	0.92
20757	0.95
22004	0.90
20767	0.95
21362	0.92
20832	0.95
20906	0.94
22721	0.87
21064	0.93
20510	0.96
20534	0.96
20320	0.97
20204	0.97
20787	0.94
21552	0.91
21341	0.92
20866	0.94
20310	0.96
21727	0.90
22085	0.88
20642	0.95
20841	0.94
20404	0.96
21581	0.91
20472	0.95
21330	0.91
20510	0.95
20897	0.93
20453	0.95
21175	0.92
20917	0.93
21486	0.90
20192	0.96
19996	0.97
20387	0.95
21135	0.92
20912	0.92
21102	0.92
19926	0.97
20673	0.93
20646	0.93
20310	0.95
21011	0.92
20235	0.95
20360	0.95
20296	0.95
20136	0.96
21233	0.91
20774	0.92
20271	0.95
20399	0.94
20100	0.95
20916	0.91
21448	0.89
20118	0.95
20613	0.93
20196	0.94
19798	0.96
20474	0.93
21141	0.90
20955	0.91
19727	0.96
20979	0.91
20117	0.94
20345	0.93
22038	0.86
19688	0.96
19564	0.97
19633	0.96
20026	0.94
20096	0.94
20508	0.92
20802	0.91
19493	0.97
20681	0.91
20164	0.94
20092	0.94
19900	0.95
20012	0.94
19818	0.95
21169	0.89
20413	0.92
19852	0.95
19649	0.95
20096	0.93
22190	0.85
19501	0.96
20263	0.93
20171	0.93
19130	0.98
20662	0.91
19952	0.94
19227	0.97
19628	0.95
19531	0.96
20016	0.93
19724	0.95
19594	0.95
19778	0.94
19773	0.94
19389	0.96
20236	0.92
19482	0.95
19421	0.96
20391	0.91
19519	0.95
19679	0.94
19035	0.97
19504	0.95
21101	0.88
19772	0.94
19327	0.96
19349	0.96
19561	0.95
20081	0.92
20515	0.90
19370	0.95
19624	0.94
19075	0.97
19614	0.94
20640	0.89
19102	0.97
19300	0.95
22868	0.81
19213	0.96
20067	0.92
19311	0.95
21086	0.87
19197	0.96
18955	0.97
20387	0.90
19125	0.96
19506	0.94
18978	0.97
19663	0.93
19158	0.95
19385	0.94
19522	0.94
19847	0.92
19056	0.96
18970	0.96
19856	0.92
19416	0.94
19099	0.96
18880	0.96
19209	0.95
20358	0.89
18764	0.97
18910	0.96
18984	0.96
19603	0.92
19028	0.95
19064	0.95
19126	0.95
19013	0.95
19014	0.95
19792	0.91
18801	0.96
19300	0.93
20174	0.89
19315	0.93
18766	0.96
18857	0.95
19349	0.93
18719	0.96
19559	0.92
19819	0.90
18542	0.97
18598	0.96
18328	0.98
19403	0.92
19154	0.93
18720	0.95
18348	0.97
19413	0.92
19214	0.92
19014	0.93
19216	0.92
18989	0.93
18634	0.95
19079	0.93
18822	0.94
18915	0.94
18483	0.96
20220	0.87
18251	0.97
18500	0.95
21021	0.84
18244	0.97
18868	0.93
18353	0.96
18371	0.96
18194	0.97
19011	0.93
19580	0.90
19363	0.91
19408	0.90
18887	0.93
18451	0.95
18977	0.92
18126	0.96
18058	0.97
19031	0.92
18337	0.95
19019	0.92
18659	0.93
18484	0.94
19293	0.90
18313	0.95
19512	0.89
19030	0.91
17924	0.97
19766	0.88
18424	0.94
17885	0.97
18571	0.93
18196	0.95
18561	0.93
18334	0.94
18873	0.92
18597	0.93
18055	0.96
17787	0.97
18912	0.91
18299	0.94
18263	0.94
17836	0.96
18922	0.91
18450	0.93
18223	0.94
18925	0.91
17872	0.96
18920	0.91
17788	0.97
18533	0.93
19103	0.90
18189	0.94
18215	0.94
19047	0.90
19952	0.86
18441	0.93
17880	0.96
